"Date","Market Cap"
"2005-11-10",43165800000
"2005-11-13",42923200000
"2005-11-14",43312400000
"2005-11-15",42872700000
"2005-11-16",43994800000
"2005-11-17",44530600000
"2005-11-20",44778200000
"2005-11-21",46193500000
"2005-11-22",46289500000
"2005-11-24",45849800000
"2005-11-27",45364600000
"2005-11-28",45410000000
"2005-11-29",46779800000
"2005-11-30",47755400000
"2005-12-01",47366200000
"2005-12-04",48099100000
"2005-12-05",48533800000
"2005-12-06",48341700000
"2005-12-07",47901900000
"2005-12-08",47805900000
"2005-12-11",47998000000
"2005-12-12",47998000000
"2005-12-13",45263500000
"2005-12-14",47462200000
"2005-12-15",47366200000
"2005-12-18",46825300000
"2005-12-19",47315600000
"2005-12-20",48291100000
"2005-12-21",48099100000
"2005-12-22",49266700000
"2005-12-26",48245600000
"2005-12-27",48245600000
"2005-12-28",48291100000
"2005-12-29",48387200000
"2006-01-02",49317200000
"2006-01-03",49706400000
"2006-01-04",50540400000
"2006-01-05",52734100000
"2006-01-08",53371000000
"2006-01-09",51809100000
"2006-01-10",52638000000
"2006-01-11",50975100000
"2006-01-12",50732500000
"2006-01-16",49367800000
"2006-01-17",48584300000
"2006-01-18",49853000000
"2006-01-19",48195100000
"2006-01-22",47952500000
"2006-01-23",49024000000
"2006-01-24",47952500000
"2006-01-25",51172200000
"2006-01-26",52835200000
"2006-01-29",52931200000
"2006-01-30",52734100000
"2006-01-31",52198300000
"2006-02-01",50783000000
"2006-02-02",50196700000
"2006-02-05",51414800000
"2006-02-06",50833600000
"2006-02-07",51025600000
"2006-02-08",50636400000
"2006-02-09",50050100000
"2006-02-12",48488300000
"2006-02-13",49120100000
"2006-02-14",48877500000
"2006-02-15",49610400000
"2006-02-16",48730900000
"2006-02-20",49266700000
"2006-02-21",48341700000
"2006-02-22",48291100000
"2006-02-23",48291100000
"2006-02-26",48928000000
