"Date","Market Cap"
"2000-08-31",11680900000
"2000-09-04",10824300000
"2000-09-05",9967700000
"2000-09-06",10279200000
"2000-09-07",9930300000
"2000-09-10",10045500000
"2000-09-11",9500400000
"2000-09-12",9033200000
"2000-09-13",8840100000
"2000-09-14",8643800000
"2000-09-17",8254500000
"2000-09-18",9463100000
"2000-09-19",9248100000
"2000-09-20",7457100000
"2000-09-21",8254500000
"2000-09-24",8080000000
"2000-09-25",7749900000
"2000-09-26",7475800000
"2000-09-27",7360500000
"2000-09-28",7475800000
"2000-10-01",7242100000
"2000-10-02",7379200000
"2000-10-03",7631500000
"2000-10-04",7320000000
"2000-10-05",6852800000
"2000-10-08",6971100000
"2000-10-09",7086400000
"2000-10-10",7320000000
"2000-10-11",7027200000
"2000-10-12",6815400000
"2000-10-15",6348200000
"2000-10-16",5725200000
"2000-10-17",5647300000
"2000-10-18",6793600000
"2000-10-19",6893300000
"2000-10-22",6815400000
"2000-10-23",6289000000
"2000-10-24",5977500000
"2000-10-25",6326400000
"2000-10-26",6366800000
"2000-10-29",6307700000
"2000-10-30",7049000000
"2000-10-31",7416600000
"2000-11-01",7397900000
"2000-11-02",7397900000
"2000-11-05",7572300000
"2000-11-06",7027200000
"2000-11-07",6756200000
"2000-11-08",6541300000
"2000-11-09",6248500000
"2000-11-12",6678800000
"2000-11-13",6816700000
"2000-11-14",6876300000
"2000-11-15",6443700000
"2000-11-16",6443700000
"2000-11-19",6387300000
"2000-11-20",6249400000
"2000-11-21",6152300000
"2000-11-23",6522100000
"2000-11-26",5954800000
"2000-11-27",5563100000
"2000-11-28",5346800000
"2000-11-29",4779500000
"2000-11-30",4839100000
"2000-12-03",4820300000
"2000-12-04",4936200000
"2000-12-05",4525700000
"2000-12-06",4544500000
"2000-12-07",5033400000
"2000-12-10",5425200000
"2000-12-11",5406400000
"2000-12-12",5249600000
"2000-12-13",5171300000
"2000-12-14",5074100000
"2000-12-17",4779500000
"2000-12-18",4820300000
"2000-12-19",4563300000
"2000-12-20",4290600000.0000005
"2000-12-21",4484900000
"2000-12-25",4425400000
"2000-12-26",4585200000
"2000-12-27",4484900000
"2000-12-28",4328200000
"2001-01-01",4506900000
"2001-01-02",5092900000
"2001-01-03",5230800000
"2001-01-04",5014600000
"2001-01-07",5074100000
"2001-01-08",5249600000
"2001-01-09",5368700000
"2001-01-10",5701000000
"2001-01-11",5581900000
"2001-01-15",5368700000
"2001-01-16",5798100000
"2001-01-17",7111300000
"2001-01-18",6895100000
"2001-01-21",6719600000
"2001-01-22",6992200000
"2001-01-23",7111300000
"2001-01-24",6876300000
"2001-01-25",6700700000
"2001-01-28",7208500000
"2001-01-29",7528200000
"2001-01-30",7709900000
"2001-01-31",8057800000
"2001-02-01",7487400000
"2001-02-04",7521900000
"2001-02-05",7537600000
"2001-02-06",7387100000
"2001-02-07",7521900000
"2001-02-08",7637800000
"2001-02-11",7521900000
"2001-02-12",7525000000
"2001-02-13",7819600000
"2001-02-14",8220799999.999999
"2001-02-15",7744400000
"2001-02-19",7073700000
"2001-02-20",7208500000
"2001-02-21",6581700000
"2001-02-22",6926400000
"2001-02-25",7155200000
"2001-02-26",6888800000
"2001-02-27",6738400000
"2001-02-28",6566000000
"2001-03-01",6813600000
"2001-03-04",7249200000
"2001-03-05",7756900000
"2001-03-06",7866600000
"2001-03-07",8148700000
"2001-03-08",7302500000
"2001-03-11",7123900000
"2001-03-12",7452900000
"2001-03-13",7503100000
"2001-03-14",7384000000
"2001-03-15",7333800000
"2001-03-18",7437300000
"2001-03-19",7059800000
"2001-03-20",7330500000
"2001-03-21",8325100000
"2001-03-22",9266200000
"2001-03-25",9045800000
"2001-03-26",9344800000
"2001-03-27",8718500000
"2001-03-28",8907400000
"2001-03-29",8353400000
"2001-04-01",8026100000
"2001-04-02",7453200000
"2001-04-03",6527900000
"2001-04-04",7245500000
"2001-04-05",6310700000
"2001-04-08",6200500000
"2001-04-09",6710400000
"2001-04-10",7399700000
"2001-04-11",7821500000
"2001-04-15",7396600000
"2001-04-16",7239200000
"2001-04-17",8765700000
"2001-04-18",9130800000
"2001-04-19",9127700000
"2001-04-22",8687000000
"2001-04-23",8608300000
"2001-04-24",8466700000.000001
"2001-04-25",8658700000
"2001-04-26",9442400000
"2001-04-29",9757200000
"2001-04-30",10027900000
"2001-05-01",10370900000
"2001-05-02",10263900000
"2001-05-03",9754000000
"2001-05-06",9445600000
"2001-05-07",9363700000
"2001-05-08",8860100000
"2001-05-09",9033200000
"2001-05-10",8712200000
"2001-05-13",8561100000
"2001-05-14",9208000000
"2001-05-15",9953800000
"2001-05-16",9969600000
"2001-05-17",10266600000
"2001-05-20",10870200000
"2001-05-21",10740600000
"2001-05-22",10320300000
"2001-05-23",10096000000
"2001-05-24",10092800000
"2001-05-28",9299700000
"2001-05-29",8832000000
"2001-05-30",8926800000
